,token,lemma,pos,tag,dep,is_sentence_start,is_sentence_end
5776,εἴ,εἰ,SCONJ,G-,mark,False,False
5777,τι,τίς,ADJ,Px,obj,False,False
5778,δύνῃ,δύναμαι,VERB,V-,advcl,False,False
5779,βοήθησον,βοηθέω,VERB,V-,ROOT,False,False
5780,ἡμῖν,ἡμεῖς,PRON,Pp,iobj,False,False
5781,σπλαγχνισθεὶς,σπλαγχνίζομαι,VERB,V-,advcl,False,False
5782,ἐφ,ἐφ,ADP,R-,case,False,False
5783,ἡμᾶς,ἡμεῖς,PRON,Pp,obl,False,True
5784,ὁ,ὁ,DET,S-,det,True,False
5785,δὲ,δέ,ADV,Df,discourse,False,False
5786,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
5787,εἶπεν,λέγω,VERB,V-,ROOT,False,False
5788,αὐτῷ,αὐτός,PRON,Pp,iobj,False,True
5789,τὸ,ὁ,DET,S-,det,False,False
5790,εἰ,εἰ,SCONJ,G-,mark,False,False
5791,δύνῃ,δύναμαι,VERB,V-,obj,False,True
5792,πάντα,πᾶς,ADJ,Px,nsubj,False,False
5793,δυνατὰ,δυνατός,ADJ,A-,ROOT,False,False
5794,τῷ,ὁ,DET,S-,det,False,False
5795,πιστεύοντι,πιστεύω,VERB,V-,iobj,False,True
5796,εὐθὺς,εὐθύς,ADV,Df,advmod,True,False
5797,κράξας,κράζω,VERB,V-,advcl,False,False
5798,ὁ,ὁ,DET,S-,det,False,False
5799,πατὴρ,πατήρ,NOUN,Nb,nsubj,False,False
5800,τοῦ,ὁ,DET,S-,det,False,False
5801,παιδίου,παιδίον,NOUN,Nb,nmod,False,False
5802,ἔλεγεν,λέγω,VERB,V-,ROOT,False,True
5803,πιστεύω,πιστεύω,VERB,V-,ROOT,False,True
5804,βοήθει,βοηθέω,VERB,V-,ROOT,True,False
5805,μου,ἐγώ,PRON,Pp,det,False,False
5806,τῇ,ὁ,DET,S-,det,False,False
5807,ἀπιστίᾳ.,ἀπιστίᾳ.,NOUN,Nb,iobj,False,True
5808,Ἰδὼν,ὁράω,VERB,V-,advcl,True,False
5809,δὲ,δέ,ADV,Df,discourse,False,False
5810,ὁ,ὁ,DET,S-,det,False,False
5811,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
5812,ὅτι,ὅτι,SCONJ,G-,mark,False,False
5813,ἐπισυντρέχει,ἐπισυντρέχω,VERB,V-,ccomp,False,False
5814,ὄχλος,ὄχλος,NOUN,Nb,nsubj,False,False
5815,ἐπετίμησεν,ἐπιτιμέω,VERB,V-,ROOT,False,False
5816,τῷ,ὁ,DET,S-,det,False,False
5817,πνεύματι,πνεῦμα,NOUN,Nb,iobj,False,False
5818,τῷ,ὁ,DET,S-,det,False,False
5819,ἀκαθάρτῳ,ἀκάθαρτος,ADJ,A-,nmod,False,False
5820,λέγων,λέγω,VERB,V-,advcl,False,False
5821,αὐτῷ,αὐτός,PRON,Pp,iobj,False,True
5822,τὸ,ὁ,DET,S-,det,False,False
5823,ἄλαλον,ἄλαλος,ADJ,A-,amod,False,False
5824,καὶ,καί,CCONJ,C-,cc,False,False
5825,κωφὸν,κωφός,ADJ,A-,conj,False,False
5826,πνεῦμα,πνεῦμα,NOUN,Nb,obj,False,False
5827,ἐγὼ,ἐγώ,PRON,Pp,nsubj,False,False
5828,ἐπιτάσσω,ἐπιτάσσω,VERB,V-,ROOT,False,False
5829,σοι,σύ,PRON,Pp,iobj,False,False
5830,ἔξελθε,ἐξέρχομαι,VERB,V-,ROOT,True,False
5831,ἐξ,ἐκ,ADP,R-,case,False,False
5832,αὐτοῦ,αὐτός,PRON,Pp,obl,False,False
5833,καὶ,καί,CCONJ,C-,cc,False,False
5834,μηκέτι,μηκέτι,ADV,Df,advmod,False,False
5835,εἰσέλθῃς,εἰσέρχομαι,VERB,V-,conj,False,False
5836,εἰς,εἰς,ADP,R-,case,False,False
5837,αὐτόν,αὐτός,PRON,Pp,obl,False,True
5838,καὶ,καί,CCONJ,C-,cc,True,False
5839,κράξας,κράζω,VERB,V-,advcl,False,False
5840,καὶ,καί,CCONJ,C-,cc,False,False
5841,πολλὰ,πολύς,ADJ,A-,advmod,False,False
5842,σπαράξας,σπαράσσω,VERB,V-,conj,False,False
5843,ἐξῆλθεν,ἐξέρχομαι,VERB,V-,ROOT,False,False
5844,καὶ,καί,CCONJ,C-,cc,True,False
5845,ἐγένετο,γίγνομαι,VERB,V-,ROOT,False,False
5846,ὡσεὶ,ὡσεί,ADV,Df,advmod,False,False
5847,νεκρός,νεκρός,ADJ,A-,nsubj,False,False
5848,ὥστε,ὥστε,SCONJ,G-,mark,False,False
5849,τοὺς,ὁ,DET,S-,det,False,False
5850,πολλοὺς,πολύς,ADJ,A-,nsubj,False,False
5851,λέγειν,λέγω,VERB,V-,advcl,False,False
5852,ὅτι,ὅτι,SCONJ,G-,mark,False,False
5853,ἀπέθανεν,ἀποθνῄσκω,VERB,V-,ccomp,False,True
5854,ὁ,ὁ,DET,S-,det,True,False
5855,δὲ,δέ,ADV,Df,discourse,False,False
5856,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
5857,κρατήσας,κρατέω,VERB,V-,advcl,False,False
5858,τῆς,ὁ,DET,S-,det,False,False
5859,χειρὸς,χείρ,NOUN,Nb,iobj,False,False
5860,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
5861,ἤγειρεν,ἐγείρω,VERB,V-,ROOT,False,False
5862,αὐτόν,αὐτός,PRON,Pp,obj,False,False
5863,καὶ,καί,CCONJ,C-,cc,False,False
5864,ἀνέστη,ἀνίστημι,VERB,V-,conj,False,True
5865,Καὶ,καί,CCONJ,C-,cc,True,False
5866,εἰσελθόντος,εἰσέρχομαι,VERB,V-,advcl,False,False
5867,αὐτοῦ,αὐτός,PRON,Pp,nsubj,False,False
5868,εἰς,εἰς,ADP,R-,case,False,False
5869,οἶκον,οἶκος,NOUN,Nb,obl,False,False
5870,οἱ,ὁ,DET,S-,det,False,False
5871,μαθηταὶ,μαθητής,NOUN,Nb,nsubj,False,False
5872,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
5873,κατ’,κατ’,ADP,R-,case,False,False
5874,ἰδίαν,ἴδιος,ADJ,A-,advmod,False,False
5875,ἐπηρώτων,ἐπερωτάω,VERB,V-,ROOT,False,False
5876,αὐτόν,αὐτός,PRON,Pp,obj,False,False
5877,ὅτι,ὅτι,SCONJ,G-,mark,False,False
5878,ἡμεῖς,ἡμεῖς,PRON,Pp,nsubj:pass,False,False
5879,οὐκ,οὐ,ADV,Df,advmod,False,False
5880,ἠδυνήθημεν,δύναμαι,VERB,V-,ccomp,False,False
5881,ἐκβαλεῖν,ἐκβάλλω,VERB,V-,xcomp,False,False
5882,αὐτό,αὐτός,PRON,Pp,obj,False,False
5883,καὶ,καί,CCONJ,C-,cc,True,False
5884,εἶπεν,λέγω,VERB,V-,ROOT,False,False
5885,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
5886,τοῦτο,οὗτος,DET,Pd,det,False,False
5887,τὸ,ὁ,DET,S-,det,False,False
5888,γένος,γένος,NOUN,Nb,nsubj,False,False
5889,ἐν,ἐν,ADP,R-,case,False,False
5890,οὐδενὶ,οὐδείς,ADJ,Px,obl,False,False
5891,δύναται,δύναμαι,VERB,V-,ROOT,False,False
5892,ἐξελθεῖν,ἐξέρχομαι,VERB,V-,xcomp,False,False
5893,εἰ,εἰ,ADV,Df,appos,False,False
5894,μὴ,μή,ADV,Df,advmod,False,False
5895,ἐν,ἐν,ADP,R-,case,False,False
5896,προσευχῇ.,προσευχῇ.,NOUN,Nb,obl,False,False
5897,Κἀκεῖθεν,κἀκεῖθεν,ADV,Df,advmod,True,False
5898,ἐξελθόντες,ἐξέρχομαι,VERB,V-,advcl,False,False
5899,παρεπορεύοντο,παραπορεύομαι,VERB,V-,ROOT,False,False
5900,διὰ,διά,ADP,R-,case,False,False
5901,τῆς,ὁ,DET,S-,det,False,False
5902,Γαλιλαίας,γαλιλαία,PROPN,Ne,obl,False,False
5903,καὶ,καί,CCONJ,C-,cc,False,False
5904,οὐκ,οὐ,ADV,Df,advmod,False,False
5905,ἤθελεν,ἐθέλω,VERB,V-,conj,False,False
5906,ἵνα,ἵνα,SCONJ,G-,mark,False,False
5907,τις,τίς,ADJ,Px,nsubj,False,False
5908,γνοῖ,γιγνώσκω,VERB,V-,ccomp,False,True
5909,ἐδίδασκεν,διδάσκω,VERB,V-,ROOT,True,False
5910,γὰρ,γάρ,ADV,Df,discourse,False,False
5911,τοὺς,ὁ,DET,S-,det,False,False
5912,μαθητὰς,μαθητής,NOUN,Nb,obj,False,False
5913,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
5914,καὶ,καί,CCONJ,C-,cc,False,False
5915,ἔλεγεν,λέγω,VERB,V-,conj,False,False
5916,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
5917,ὅτι,ὅτι,SCONJ,G-,mark,False,False
5918,ὁ,ὁ,DET,S-,det,False,False
5919,υἱὸς,υἱός,NOUN,Nb,nsubj:pass,False,False
5920,τοῦ,ὁ,DET,S-,det,False,False
5921,ἀνθρώπου,ἄνθρωπος,NOUN,Nb,nmod,False,False
5922,παραδίδοται,παραδίδωμι,VERB,V-,ccomp,False,False
5923,εἰς,εἰς,ADP,R-,case,False,False
5924,χεῖρας,χείρ,NOUN,Nb,obl,False,False
5925,ἀνθρώπων,ἄνθρωπος,NOUN,Nb,nmod,False,False
5926,καὶ,καί,CCONJ,C-,cc,False,False
5927,ἀποκτενοῦσιν,ἀποκτείνω,VERB,V-,conj,False,False
5928,αὐτόν,αὐτός,PRON,Pp,obj,False,True
5929,καὶ,καί,CCONJ,C-,cc,False,False
5930,ἀποκτανθεὶς,ἀποκτείνω,VERB,V-,advcl,False,False
5931,μετὰ,μετά,ADP,R-,case,False,False
5932,τρεῖς,τρεῖς,NUM,Ma,nummod,False,False
5933,ἡμέρας,ἡμέρα,NOUN,Nb,obl,False,False
5934,ἀναστήσεται,ἀνίστημι,VERB,V-,conj,False,False
5935,οἱ,ὁ,PRON,Pp,nsubj,True,False
5936,δὲ,δέ,ADV,Df,discourse,False,False
5937,ἠγνόουν,ἀγνοέω,VERB,V-,ROOT,False,False
5938,τὸ,ὁ,DET,S-,det,False,False
5939,ῥῆμα,ῥῆμα,NOUN,Nb,obj,False,False
5940,καὶ,καί,CCONJ,C-,cc,False,False
5941,ἐφοβοῦντο,φοβέω,VERB,V-,conj,False,False
5942,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
5943,ἐπερωτῆσαι,ἐπερωτάω,VERB,V-,xcomp,False,True
5944,Καὶ,καί,CCONJ,C-,cc,True,False
5945,ἦλθον,ἔρχομαι,VERB,V-,ROOT,False,False
5946,εἰς,εἰς,ADP,R-,case,False,False
5947,Καφαρναούμ,καφαρναούμ,PROPN,Ne,obl,False,True
5948,Καὶ,καί,CCONJ,C-,cc,True,False
5949,ἐν,ἐν,ADP,R-,case,False,False
5950,τῇ,ὁ,DET,S-,det,False,False
5951,οἰκίᾳ,οἰκία,NOUN,Nb,obl,False,False
5952,γενόμενος,γίγνομαι,VERB,V-,advcl,False,False
5953,ἐπηρώτα,ἐπερωτάω,VERB,V-,ROOT,False,False
5954,αὐτούς,αὐτός,PRON,Pp,obj,False,True
5955,τί,τίς,PRON,Pi,obj,False,False
5956,ἐν,ἐν,ADP,R-,case,False,False
5957,τῇ,ὁ,DET,S-,det,False,False
5958,ὁδῷ,ὁδός,NOUN,Nb,obl,False,False
5959,διελογίζεσθε,διαλογίζομαι,VERB,V-,ROOT,False,True
5960,οἱ,ὁ,PRON,Pp,nsubj,True,False
5961,δὲ,δέ,ADV,Df,discourse,False,False
5962,ἐσιώπων,σιωπάω,VERB,V-,ROOT,False,True
5963,πρὸς,πρός,ADP,R-,case,True,False
5964,ἀλλήλους,ἀλλήλων,PRON,Pc,obl,False,False
5965,γὰρ,γάρ,ADV,Df,discourse,False,False
5966,διελέχθησαν,διαλέγομαι,VERB,V-,ROOT,False,False
5967,ἐν,ἐν,ADP,R-,case,False,False
5968,τῇ,ὁ,DET,S-,det,False,False
5969,ὁδῷ,ὁδός,NOUN,Nb,obl,False,False
5970,τίς,τίς,PRON,Pi,nsubj,False,False
5971,μείζων,μέγας,ADJ,A-,ccomp,False,True
5972,καὶ,καί,CCONJ,C-,cc,True,False
5973,καθίσας,καθίζω,VERB,V-,advcl,False,False
5974,ἐφώνησεν,φωνέω,VERB,V-,ROOT,False,False
5975,τοὺς,ὁ,DET,S-,det,False,False
5976,δώδεκα,δώδεκα,NUM,Ma,obj,False,False
5977,καὶ,καί,CCONJ,C-,cc,False,False
5978,λέγει,λέγω,VERB,V-,conj,False,False
5979,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
5980,εἴ,εἰ,SCONJ,G-,mark,True,False
5981,τις,τίς,ADJ,Px,nsubj,False,False
5982,θέλει,ἐθέλω,VERB,V-,advcl,False,False
5983,πρῶτος,πρῶτος,ADJ,Mo,xcomp,False,False
5984,εἶναι,εἰμί,AUX,V-,cop,False,False
5985,ἔσται,εἰμί,AUX,V-,cop,False,False
5986,πάντων,πᾶς,ADJ,Px,nmod,False,False
5987,ἔσχατος,ἔσχατος,ADJ,A-,ROOT,False,False
5988,καὶ,καί,CCONJ,C-,cc,False,False
5989,πάντων,πᾶς,DET,Px,det,False,False
5990,διάκονος,διάκονος,NOUN,Nb,conj,False,True
5991,καὶ,καί,CCONJ,C-,cc,True,False
5992,λαβὼν,λαμβάνω,VERB,V-,advcl,False,False
5993,παιδίον,παιδίον,NOUN,Nb,obj,False,False
5994,ἔστησεν,ἵστημι,VERB,V-,ROOT,False,False
5995,αὐτὸ,αὐτός,PRON,Pp,obj,False,False
5996,ἐν,ἐν,ADP,R-,case,False,False
5997,μέσῳ,μέσος,ADJ,A-,obl,False,False
5998,αὐτῶν,αὐτός,PRON,Pp,nmod,False,False
5999,καὶ,καί,CCONJ,C-,cc,False,False
6000,ἐναγκαλισάμενος,ἐναγκαλίζομαι,VERB,V-,advcl,False,False
6001,αὐτὸ,αὐτός,PRON,Pp,obj,False,False
6002,εἶπεν,λέγω,VERB,V-,conj,False,False
6003,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
6004,ὃς,ὅς,PRON,Pr,nsubj,True,False
6005,ἂν,ἄν,ADV,Df,advmod,False,False
6006,ἓν,εἷς,NUM,Ma,obj,False,False
6007,τῶν,ὁ,DET,S-,det,False,False
6008,τοιούτων,τοιοῦτος,DET,Pd,det,False,False
6009,παιδίων,παιδίον,NOUN,Nb,nmod,False,False
6010,δέξηται,δέχομαι,VERB,V-,nsubj,False,False
6011,ἐπὶ,ἐπί,ADP,R-,case,False,False
6012,τῷ,ὁ,DET,S-,det,False,False
6013,ὀνόματί,ὄνομα,NOUN,Nb,obl,False,False
6014,μου,ἐγώ,PRON,Pp,det,False,False
6015,ἐμὲ,ἐγώ,PRON,Pp,obj,False,False
6016,δέχεται,δέχομαι,VERB,V-,ROOT,False,False
6017,καὶ,καί,CCONJ,C-,cc,True,False
6018,ὃς,ὅς,PRON,Pr,nsubj,False,False
6019,ἂν,ἄν,ADV,Df,advmod,False,False
6020,ἐμὲ,ἐγώ,PRON,Pp,obj,False,False
6021,δέχηται,δέχομαι,VERB,V-,nsubj,False,False
6022,οὐκ,οὐ,ADV,Df,advmod,False,False
6023,ἐμὲ,ἐγώ,PRON,Pp,obj,False,False
6024,δέχεται,δέχομαι,VERB,V-,ROOT,False,False
6025,ἀλλὰ,ἀλλά,CCONJ,C-,cc,False,False
6026,τὸν,ὁ,DET,S-,det,False,False
6027,ἀποστείλαντά,ἀποστέλλω,VERB,V-,conj,False,False
6028,με,ἐγώ,PRON,Pp,obj,False,True
6029,Ἔφη,φημί,VERB,V-,ROOT,True,False
6030,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
6031,ὁ,ὁ,DET,S-,det,False,False
6032,Ἰωάννης,ἰωάν(ν)ης,PROPN,Ne,nsubj,False,True
6033,διδάσκαλε,διδάσκαλος,NOUN,Nb,vocative,True,False
6034,εἴδομέν,ὁράω,VERB,V-,ROOT,False,False
6035,τινα,τίς,ADJ,Px,obj,False,False
6036,ἐν,ἐν,ADP,R-,case,False,False
6037,τῷ,ὁ,DET,S-,det,False,False
6038,ὀνόματί,ὄνομα,NOUN,Nb,obl,False,False
6039,σου,σύ,PRON,Pp,det,False,False
6040,ἐκβάλλοντα,ἐκβάλλω,VERB,V-,xcomp,False,False
6041,δαιμόνια,δαιμόνιον,NOUN,Nb,obj,False,False
6042,καὶ,καί,CCONJ,C-,cc,False,False
6043,ἐκωλύομεν,κωλύω,VERB,V-,conj,False,False
6044,αὐτόν,αὐτός,PRON,Pp,obj,False,True
6045,ὅτι,ὅτι,SCONJ,G-,mark,False,False
6046,οὐκ,οὐ,ADV,Df,advmod,False,False
6047,ἠκολούθει,ἀκολουθέω,VERB,V-,ROOT,False,False
6048,ἡμῖν,ἡμεῖς,PRON,Pp,iobj,False,True
6049,ὁ,ὁ,DET,S-,det,True,False
6050,δὲ,δέ,ADV,Df,discourse,False,False
6051,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
6052,εἶπεν,λέγω,VERB,V-,ROOT,False,True
6053,μὴ,μή,ADV,Df,advmod,True,False
6054,κωλύετε,κωλύω,VERB,V-,ROOT,False,False
6055,αὐτόν,αὐτός,PRON,Pp,obj,False,True
6056,οὐδεὶς,οὐδείς,ADJ,Px,nsubj,True,False
6057,γάρ,γάρ,ADV,Df,discourse,False,False
6058,ἐστιν,εἰμί,AUX,V-,ROOT,False,False
6059,ὃς,ὅς,PRON,Pr,nsubj,False,False
6060,ποιήσει,ποιέω,VERB,V-,acl,False,False
6061,δύναμιν,δύναμις,NOUN,Nb,obj,False,False
6062,ἐπὶ,ἐπί,ADP,R-,case,False,False
6063,τῷ,ὁ,DET,S-,det,False,False
6064,ὀνόματί,ὄνομα,NOUN,Nb,obl,False,False
6065,μου,ἐγώ,PRON,Pp,det,False,False
6066,καὶ,καί,CCONJ,C-,cc,False,False
6067,δυνήσεται,δύναμαι,VERB,V-,conj,False,False
6068,ταχὺ,ταχύς,ADJ,A-,advmod,False,False
6069,κακολογῆσαί,κακολογέω,VERB,V-,xcomp,False,False
6070,με,ἐγώ,PRON,Pp,obj,False,True
6071,ὃς,ὅς,PRON,Pr,dep,True,False
6072,γὰρ,γάρ,ADV,Df,discourse,False,False
6073,οὐκ,οὐ,ADV,Df,advmod,False,False
6074,ἔστιν,εἰμί,AUX,V-,cop,False,False
6075,καθ’,καθ’,ADP,R-,case,False,False
6076,ἡμῶν,ἡμεῖς,PRON,Pp,nsubj,False,False
6077,ὑπὲρ,ὑπέρ,ADP,R-,case,False,False
6078,ἡμῶν,ἡμεῖς,PRON,Pp,ROOT,False,False
6079,ἐστιν,εἰμί,AUX,V-,cop,False,True
6080,Ὃς,ὃς,PRON,Pr,dep,True,False
6081,γὰρ,γάρ,ADV,Df,discourse,False,False
6082,ἂν,ἄν,ADV,Df,advmod,False,False
6083,ποτίσῃ,ποτίζω,VERB,V-,nsubj,False,False
6084,ὑμᾶς,ὑμεῖς,PRON,Pp,obj,False,False
6085,ποτήριον,ποτήριον,NOUN,Nb,obj,False,False
6086,ὕδατος,ὕδωρ,NOUN,Nb,nmod,False,False
6087,ἐν,ἐν,ADP,R-,case,False,False
6088,ὀνόματι,ὄνομα,NOUN,Nb,obl,False,False
6089,ὅτι,ὅτι,SCONJ,G-,mark,False,False
6090,Χριστοῦ,χριστός,PROPN,Ne,advcl,False,False
6091,ἐστε,εἰμί,AUX,V-,cop,False,False
6092,ἀμὴν,ἀμήν,INTJ,I-,vocative,False,False
6093,λέγω,λέγω,VERB,V-,ROOT,False,False
6094,ὑμῖν,ὑμεῖς,PRON,Pp,iobj,False,False
6095,ὅτι,ὅτι,SCONJ,G-,mark,False,False
6096,οὐ,οὐ,ADV,Df,advmod,False,False
6097,μὴ,μή,ADV,Df,advmod,False,False
6098,ἀπολέσῃ,ἀπόλλυμι,VERB,V-,ccomp,False,False
6099,τὸν,ὁ,DET,S-,det,False,False
6100,μισθὸν,μισθός,NOUN,Nb,obj,False,True
6101,αὐτοῦ.,αὐτοῦ.,PRON,Pp,iobj,True,False
6102,Καὶ,καί,CCONJ,C-,cc,True,False
6103,ὃς,ὅς,PRON,Pr,nsubj,False,False
6104,ἂν,ἄν,ADV,Df,advmod,False,False
6105,σκανδαλίσῃ,σκανδαλίζω,VERB,V-,dislocated,False,False
6106,ἕνα,εἷς,NUM,Ma,obj,False,False
6107,τῶν,ὁ,DET,S-,det,False,False
6108,μικρῶν,μικρός,ADJ,A-,nmod,False,False
6109,τούτων,οὗτος,DET,Pd,det,False,False
6110,τῶν,ὁ,DET,S-,det,False,False
6111,πιστευόντων,πιστεύω,VERB,V-,nmod,False,False
6112,εἰς,εἰς,ADP,R-,case,False,False
6113,ἐμέ,ἐγώ,PRON,Pp,obl,False,False
6114,καλόν,καλός,ADJ,A-,ROOT,True,False
6115,ἐστιν,εἰμί,AUX,V-,cop,False,False
6116,αὐτῷ,αὐτός,PRON,Pp,obl,False,False
6117,μᾶλλον,μᾶλλον,ADV,Df,advmod,False,False
6118,εἰ,εἰ,SCONJ,G-,mark,False,False
6119,περίκειται,περίκειμαι,VERB,V-,ccomp,False,False
6120,μύλος,μύλος,NOUN,Nb,nsubj,False,False
6121,ὀνικὸς,ὀνικός,ADJ,A-,amod,False,False
6122,περὶ,περί,ADP,R-,case,False,False
6123,τὸν,ὁ,DET,S-,det,False,False
6124,τράχηλον,τράχηλος,NOUN,Nb,obl,False,False
6125,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
6126,καὶ,καί,CCONJ,C-,cc,False,False
6127,βέβληται,βάλλω,VERB,V-,conj,False,False
6128,εἰς,εἰς,ADP,R-,case,False,False
6129,τὴν,ὁ,DET,S-,det,False,False
6130,θάλασσαν,θάλασσα,NOUN,Nb,obl,False,True
6131,Καὶ,καί,CCONJ,C-,cc,True,False
6132,ἐὰν,ἐάν,SCONJ,G-,mark,False,False
6133,σκανδαλίζῃ,σκανδαλίζω,VERB,V-,advcl,False,False
6134,σε,σύ,PRON,Pp,obj,False,False
6135,ἡ,ὁ,DET,S-,det,False,False
6136,χείρ,χείρ,NOUN,Nb,nsubj,False,False
6137,σου,σύ,PRON,Pp,det,False,False
6138,ἀπόκοψον,ἀποκόπτω,VERB,V-,ROOT,False,False
6139,αὐτήν,αὐτός,PRON,Pp,obj,False,True
6140,καλόν,καλός,ADJ,A-,ROOT,False,False
6141,ἐστίν,εἰμί,AUX,V-,cop,False,False
6142,σε,σύ,PRON,Pp,nsubj,False,False
6143,κυλλὸν,κυλλός,ADJ,A-,appos,False,False
6144,εἰσελθεῖν,εἰσέρχομαι,VERB,V-,ccomp,False,False
6145,εἰς,εἰς,ADP,R-,case,False,False
6146,τὴν,ὁ,DET,S-,det,False,False
6147,ζωὴν,ζωή,NOUN,Nb,obl,False,False
6148,ἢ,ἤ,ADV,Df,advmod,False,False
6149,τὰς,ὁ,DET,S-,det,False,False
6150,δύο,δύο,NUM,Ma,nummod,False,False
6151,χεῖρας,χείρ,NOUN,Nb,obj,False,False
6152,ἔχοντα,ἔχω,VERB,V-,advcl,False,False
6153,ἀπελθεῖν,ἀπέρχομαι,VERB,V-,ccomp,False,False
6154,εἰς,εἰς,ADP,R-,case,False,False
6155,τὴν,ὁ,DET,S-,det,False,False
6156,γέενναν,γέεννα,PROPN,Ne,obl,False,False
6157,εἰς,εἰς,ADP,R-,case,False,False
6158,τὸ,ὁ,DET,S-,det,False,False
6159,πῦρ,πῦρ,NOUN,Nb,conj,False,False
6160,τὸ,ὁ,DET,S-,det,False,False
6161,ἄσβεστον,ἄσβεστος,ADJ,A-,nmod,False,True
6162,Καὶ,καί,CCONJ,C-,cc,True,False
6163,ἐὰν,ἐάν,SCONJ,G-,mark,False,False
6164,ὁ,ὁ,DET,S-,det,False,False
6165,πούς,πούς,NOUN,Nb,nsubj,False,False
6166,σου,σύ,PRON,Pp,det,False,False
6167,σκανδαλίζῃ,σκανδαλίζω,VERB,V-,advcl,False,False
6168,σε,σύ,PRON,Pp,obj,False,False
6169,ἀπόκοψον,ἀποκόπτω,VERB,V-,ROOT,False,False
6170,αὐτόν,αὐτός,PRON,Pp,obj,False,True
6171,καλόν,καλός,ADJ,A-,ROOT,True,False
6172,ἐστίν,εἰμί,AUX,V-,cop,False,False
6173,σε,σύ,PRON,Pp,nsubj,False,False
6174,εἰσελθεῖν,εἰσέρχομαι,VERB,V-,ccomp,False,False
6175,εἰς,εἰς,ADP,R-,case,False,False
6176,τὴν,ὁ,DET,S-,det,False,False
6177,ζωὴν,ζωή,NOUN,Nb,obl,False,False
6178,χωλὸν,χωλός,ADJ,A-,advmod,False,False
6179,ἢ,ἤ,ADV,Df,advmod,False,False
6180,τοὺς,ὁ,DET,S-,det,False,False
6181,δύο,δύο,NUM,Ma,nummod,False,False
6182,πόδας,πούς,NOUN,Nb,obj,False,False
6183,ἔχοντα,ἔχω,VERB,V-,advcl,False,False
6184,βληθῆναι,βάλλω,VERB,V-,ccomp,False,False
6185,εἰς,εἰς,ADP,R-,case,False,False
6186,τὴν,ὁ,DET,S-,det,False,False
6187,γέενναν,γέεννα,PROPN,Ne,obl,False,True
6188,Καὶ,καί,CCONJ,C-,cc,True,False
6189,ἐὰν,ἐάν,SCONJ,G-,mark,False,False
6190,ὁ,ὁ,DET,S-,det,False,False
6191,ὀφθαλμός,ὀφθαλμός,NOUN,Nb,nsubj,False,False
6192,σου,σύ,PRON,Pp,det,False,False
6193,σκανδαλίζῃ,σκανδαλίζω,VERB,V-,advcl,False,False
6194,σε,σύ,PRON,Pp,obj,False,False
6195,ἔκβαλε,ἐκβάλλω,VERB,V-,ROOT,False,False
6196,αὐτόν,αὐτός,PRON,Pp,obj,False,True
6197,καλόν,καλός,ADJ,A-,ROOT,False,False
